jobID,userID,like
5f30fb1815633f0012d6dcaa,5f2eb3aa15633f0012d6dbc4,False
5f30fb1815633f0012d6dcaa,5f2eb3aa15633f0012d6dbc4,False
5f30fb1815633f0012d6dcaa,5f2eb3aa15633f0012d6dbc4,False
5f30fb1815633f0012d6dcaa,5f2eb3aa15633f0012d6dbc4,False
5f2fdf6c15633f0012d6dbed,5f2eb3aa15633f0012d6dbc4,False
5f2fddac15633f0012d6dbe8,5f2eb3aa15633f0012d6dbc4,False
5f30fb1815633f0012d6dcaa,5f2eb3aa15633f0012d6dbc4,False
5f3b770d809ba900124873ee,5f2eb3aa15633f0012d6dbc4,False
5f3b770d809ba900124873ee,5f2eb3aa15633f0012d6dbc4,False
5f2fdf6c15633f0012d6dbed,5f2eb3aa15633f0012d6dbc4,False
5f2fddac15633f0012d6dbe8,5f2eb3aa15633f0012d6dbc4,False
5f2eb49615633f0012d6dbc7,5f2eb3aa15633f0012d6dbc4,False
5f3b78a4809ba900124873fa,5f2eb3aa15633f0012d6dbc4,False
5f3b78a4809ba900124873fa,5f2eb3aa15633f0012d6dbc4,False
5f3b78a4809ba900124873fa,5f2eb3aa15633f0012d6dbc4,False
5f2fddac15633f0012d6dbe8,5f2eb3aa15633f0012d6dbc4,False
5f2eb49615633f0012d6dbc7,5f2eb3aa15633f0012d6dbc4,False
5f3b78a4809ba900124873fa,5f2eb3aa15633f0012d6dbc4,False
5f3b78a4809ba900124873fa,5f2eb3aa15633f0012d6dbc4,False
5f3b770d809ba900124873ee,5f2eb3aa15633f0012d6dbc4,False
5f2fdf6c15633f0012d6dbed,5f2eb3aa15633f0012d6dbc4,False
5f2fddac15633f0012d6dbe8,5f2eb3aa15633f0012d6dbc4,False
5f3b7a10809ba9001248740c,5f2eb3aa15633f0012d6dbc4,False
5f3b7a10809ba9001248740c,5f2eb3aa15633f0012d6dbc4,False
5f3b78a4809ba900124873fa,5f2eb3aa15633f0012d6dbc4,False
5f3b78a4809ba900124873fa,5f2eb3aa15633f0012d6dbc4,False
5f3b770d809ba900124873ee,5f2eb3aa15633f0012d6dbc4,False
5f2fdf6c15633f0012d6dbed,5f2eb3aa15633f0012d6dbc4,False
5f2fddac15633f0012d6dbe8,5f2eb3aa15633f0012d6dbc4,False
5f2eb49615633f0012d6dbc7,5f2eb3aa15633f0012d6dbc4,False
5f3b7a10809ba9001248740c,5f2eb3aa15633f0012d6dbc4,False
5f3b7a10809ba9001248740c,5f2eb3aa15633f0012d6dbc4,False
5f3b78a4809ba900124873fa,5f2eb3aa15633f0012d6dbc4,False
5f3ba0ae809ba9001248744e,5f2eb3aa15633f0012d6dbc4,False
5f3b9ee1809ba90012487449,5f2eb3aa15633f0012d6dbc4,False
5f3b9d1b809ba9001248743e,5f2eb3aa15633f0012d6dbc4,False
5f3ba0ae809ba9001248744e,5f2eb3aa15633f0012d6dbc4,False
5f3b9ee1809ba90012487449,5f2eb3aa15633f0012d6dbc4,False
5f3b9d1b809ba9001248743e,5f2eb3aa15633f0012d6dbc4,False
5f3b7a10809ba9001248740c,5f2eb3aa15633f0012d6dbc4,False
5f3b78a4809ba900124873fa,5f2eb3aa15633f0012d6dbc4,False
5f3b770d809ba900124873ee,5f2eb3aa15633f0012d6dbc4,False
5f2fdf6c15633f0012d6dbed,5f2eb3aa15633f0012d6dbc4,False
5f2fddac15633f0012d6dbe8,5f2eb3aa15633f0012d6dbc4,False
5f2eb49615633f0012d6dbc7,5f2eb3aa15633f0012d6dbc4,False
5f3ba0ae809ba9001248744e,5f2eb3aa15633f0012d6dbc4,False
5f3b9ee1809ba90012487449,5f2eb3aa15633f0012d6dbc4,False
5f3ba0d0809ba90012487452,5f2eb3aa15633f0012d6dbc4,False
5f3ba0d0809ba90012487452,5f2eb3aa15633f0012d6dbc4,False
5f3ba0d0809ba90012487452,5f2eb3aa15633f0012d6dbc4,False
5f3ba0d0809ba90012487452,5f2eb3aa15633f0012d6dbc4,False
5f3ba0ae809ba9001248744e,5f2eb3aa15633f0012d6dbc4,False
5f3b9ee1809ba90012487449,5f2eb3aa15633f0012d6dbc4,False
5f3b9d1b809ba9001248743e,5f2eb3aa15633f0012d6dbc4,False
5f3b7a10809ba9001248740c,5f2eb3aa15633f0012d6dbc4,False
5f3b78a4809ba900124873fa,5f2eb3aa15633f0012d6dbc4,False
5f3b770d809ba900124873ee,5f2eb3aa15633f0012d6dbc4,False
5f2fdf6c15633f0012d6dbed,5f2eb3aa15633f0012d6dbc4,False
5f2fddac15633f0012d6dbe8,5f2eb3aa15633f0012d6dbc4,False
5f3ba0d0809ba90012487452,5f2eb3aa15633f0012d6dbc4,False
5f3ba0ae809ba9001248744e,5f2eb3aa15633f0012d6dbc4,False
5f3ba0d0809ba90012487452,5f2eb3aa15633f0012d6dbc4,False
5f3ba0ae809ba9001248744e,5f2eb3aa15633f0012d6dbc4,False
5f3b9ee1809ba90012487449,5f2eb3aa15633f0012d6dbc4,False
5f3b9d1b809ba9001248743e,5f2eb3aa15633f0012d6dbc4,False
5f3b7a10809ba9001248740c,5f2eb3aa15633f0012d6dbc4,False
5f3b78a4809ba900124873fa,5f2eb3aa15633f0012d6dbc4,False
5f3b770d809ba900124873ee,5f2eb3aa15633f0012d6dbc4,False
5f2fdf6c15633f0012d6dbed,5f2eb3aa15633f0012d6dbc4,False
5f2fddac15633f0012d6dbe8,5f2eb3aa15633f0012d6dbc4,False
5fca1404ace27700120094ff,5f2eb3aa15633f0012d6dbc4,True
5fcb92271be24100126e17e0,5f2eb3aa15633f0012d6dbc4,False
5fcb8d0bace2770012009653,5f2eb3aa15633f0012d6dbc4,False
5fcb8d0bace2770012009652,5f2eb3aa15633f0012d6dbc4,False
5fcb8d0bace2770012009645,5f2eb3aa15633f0012d6dbc4,False
5f2fdf6c15633f0012d6dbed,5f2fe4e315633f0012d6dbf9,False
5f2fddac15633f0012d6dbe8,5f2fe4e315633f0012d6dbf9,False
5f2eb49615633f0012d6dbc7,5f2fe4e315633f0012d6dbf9,False
5f2fdf6c15633f0012d6dbed,5f2fe4e315633f0012d6dbf9,False
5f2fec9015633f0012d6dc55,5f2fe4e315633f0012d6dbf9,False
5f2fec9015633f0012d6dc55,5f2fe4e315633f0012d6dbf9,False
5f2fddac15633f0012d6dbe8,5f2fe4e315633f0012d6dbf9,False
5f2fec9015633f0012d6dc55,5f2fe4e315633f0012d6dbf9,True
5f30fb1815633f0012d6dcaa,5f2fe4e315633f0012d6dbf9,False
5f30fb1815633f0012d6dcaa,5f2fe4e315633f0012d6dbf9,False
5f2fdf6c15633f0012d6dbed,5f2fe4e315633f0012d6dbf9,False
5f2fddac15633f0012d6dbe8,5f2fe4e315633f0012d6dbf9,False
5f2eb49615633f0012d6dbc7,5f2fe4e315633f0012d6dbf9,False
5f30fb1815633f0012d6dcaa,5f2fe4e315633f0012d6dbf9,False
5f30fb1815633f0012d6dcaa,5f2fe4e315633f0012d6dbf9,False
5f30fb1815633f0012d6dcaa,5f2fe4e315633f0012d6dbf9,False
5f3b7a10809ba9001248740c,5f2fe4e315633f0012d6dbf9,True
5f3b78a4809ba900124873fa,5f2fe4e315633f0012d6dbf9,False
5f3b770d809ba900124873ee,5f2fe4e315633f0012d6dbf9,False
5f3b78a4809ba900124873fa,5f2fe4e315633f0012d6dbf9,False
5f3b770d809ba900124873ee,5f2fe4e315633f0012d6dbf9,False
5f2fdf6c15633f0012d6dbed,5f2fe4e315633f0012d6dbf9,False
5f2fddac15633f0012d6dbe8,5f2fe4e315633f0012d6dbf9,False
5f3ba0d0809ba90012487452,5f2fe4e315633f0012d6dbf9,False
5f3ba0ae809ba9001248744e,5f2fe4e315633f0012d6dbf9,False
5f3b9ee1809ba90012487449,5f2fe4e315633f0012d6dbf9,False
5f3b9d1b809ba9001248743e,5f2fe4e315633f0012d6dbf9,False
5f3ba0d0809ba90012487452,5f2fe4e315633f0012d6dbf9,False
5f3ba0ae809ba9001248744e,5f2fe4e315633f0012d6dbf9,False
5f3b9ee1809ba90012487449,5f2fe4e315633f0012d6dbf9,False
5f3b9d1b809ba9001248743e,5f2fe4e315633f0012d6dbf9,False
5f3b78a4809ba900124873fa,5f2fe4e315633f0012d6dbf9,False
5f3b770d809ba900124873ee,5f2fe4e315633f0012d6dbf9,False
5f2fdf6c15633f0012d6dbed,5f2fe4e315633f0012d6dbf9,False
5f2fddac15633f0012d6dbe8,5f2fe4e315633f0012d6dbf9,False
5f2eb49615633f0012d6dbc7,5f2fe4e315633f0012d6dbf9,False
5f3ba0d0809ba90012487452,5f2fe4e315633f0012d6dbf9,False
5f3ba0ae809ba9001248744e,5f2fe4e315633f0012d6dbf9,False
5f3ba0d0809ba90012487452,5f2fe4e315633f0012d6dbf9,True
5f3ba0ae809ba9001248744e,5f2fe4e315633f0012d6dbf9,False
5f3b9ee1809ba90012487449,5f2fe4e315633f0012d6dbf9,False
5f3b9d1b809ba9001248743e,5f2fe4e315633f0012d6dbf9,True
5f3b770d809ba900124873ee,5f2fe4e315633f0012d6dbf9,True
5f30fb1815633f0012d6dcaa,5f30fc1615633f0012d6dcb6,True
5f9a9bea655c010012e6121f,5f30fc1615633f0012d6dcb6,False
5f9a9750655c010012e6120b,5f30fc1615633f0012d6dcb6,True
5f9816680eb86d00122e75cd,5f30fc1615633f0012d6dcb6,False
5f914b8a759f730012afba96,5f30fc1615633f0012d6dcb6,False
5f914a19759f730012afba91,5f30fc1615633f0012d6dcb6,False
5f8eb46de4d7f00012ea81b7,5f30fc1615633f0012d6dcb6,False
5f46cb7c0b4ceb0012577524,5f30fc1615633f0012d6dcb6,False
5f46c88b0b4ceb001257751e,5f30fc1615633f0012d6dcb6,False
5f46c4020b4ceb0012577514,5f30fc1615633f0012d6dcb6,False
5f3ba0d0809ba90012487452,5f30fc1615633f0012d6dcb6,False
5f3ba0ae809ba9001248744e,5f30fc1615633f0012d6dcb6,False
5f3b9d1b809ba9001248743e,5f30fc1615633f0012d6dcb6,False
5f3b7a10809ba9001248740c,5f30fc1615633f0012d6dcb6,False
5f3b78a4809ba900124873fa,5f30fc1615633f0012d6dcb6,False
5f3b770d809ba900124873ee,5f30fc1615633f0012d6dcb6,False
5f2fdf6c15633f0012d6dbed,5f30fc1615633f0012d6dcb6,False
5f2fddac15633f0012d6dbe8,5f30fc1615633f0012d6dcb6,False
5f2eb49615633f0012d6dbc7,5f30fc1615633f0012d6dcb6,False
5f9a9bea655c010012e6121f,5f30fc1615633f0012d6dcb6,False
5f9a95e3655c010012e61207,5f30fc1615633f0012d6dcb6,False
5f9816680eb86d00122e75cd,5f30fc1615633f0012d6dcb6,True
5f8eb46de4d7f00012ea81b7,5f30fc1615633f0012d6dcb6,False
5f46cb7c0b4ceb0012577524,5f30fc1615633f0012d6dcb6,False
5f46c88b0b4ceb001257751e,5f30fc1615633f0012d6dcb6,False
5f46c4020b4ceb0012577514,5f30fc1615633f0012d6dcb6,False
5f3ba0d0809ba90012487452,5f30fc1615633f0012d6dcb6,False
5f3ba0ae809ba9001248744e,5f30fc1615633f0012d6dcb6,False
5f3b9d1b809ba9001248743e,5f30fc1615633f0012d6dcb6,False
5f3b7a10809ba9001248740c,5f30fc1615633f0012d6dcb6,False
5f3b78a4809ba900124873fa,5f30fc1615633f0012d6dcb6,False
5f3b770d809ba900124873ee,5f30fc1615633f0012d6dcb6,False
5f2fdf6c15633f0012d6dbed,5f30fc1615633f0012d6dcb6,False
5f2fddac15633f0012d6dbe8,5f30fc1615633f0012d6dcb6,False
5f2eb49615633f0012d6dbc7,5f30fc1615633f0012d6dcb6,False
5f9a9bea655c010012e6121f,5f30fc1615633f0012d6dcb6,False
5f9a95e3655c010012e61207,5f30fc1615633f0012d6dcb6,False
5f914b8a759f730012afba96,5f30fc1615633f0012d6dcb6,True
5f8eb46de4d7f00012ea81b7,5f30fc1615633f0012d6dcb6,True
5f46c88b0b4ceb001257751e,5f30fc1615633f0012d6dcb6,True
5f9a9bea655c010012e6121f,5f30fc1615633f0012d6dcb6,False
5f9a9bea655c010012e6121f,5f30fc1615633f0012d6dcb6,False
5f9a95e3655c010012e61207,5f30fc1615633f0012d6dcb6,False
5f914a19759f730012afba91,5f30fc1615633f0012d6dcb6,False
5f46cb7c0b4ceb0012577524,5f30fc1615633f0012d6dcb6,False
5f46c4020b4ceb0012577514,5f30fc1615633f0012d6dcb6,False
5f3ba0d0809ba90012487452,5f30fc1615633f0012d6dcb6,False
5f3ba0ae809ba9001248744e,5f30fc1615633f0012d6dcb6,False
5f3b9d1b809ba9001248743e,5f30fc1615633f0012d6dcb6,False
5f3b7a10809ba9001248740c,5f30fc1615633f0012d6dcb6,False
5f30fb1815633f0012d6dcaa,5f3679c1809ba90012487373,False
5f2fdf6c15633f0012d6dbed,5f3679c1809ba90012487373,True
5f2fddac15633f0012d6dbe8,5f3679c1809ba90012487373,False
5f2eb49615633f0012d6dbc7,5f3679c1809ba90012487373,False
5f30fb1815633f0012d6dcaa,5f3679c1809ba90012487373,False
5f2fddac15633f0012d6dbe8,5f3679c1809ba90012487373,False
5f30fb1815633f0012d6dcaa,5f3679c1809ba90012487373,False
5f30fb1815633f0012d6dcaa,5f3679c1809ba90012487373,False
5f2fddac15633f0012d6dbe8,5f3679c1809ba90012487373,False
5f2eb49615633f0012d6dbc7,5f3679c1809ba90012487373,False
5f30fb1815633f0012d6dcaa,5f3679c1809ba90012487373,False
5f2fddac15633f0012d6dbe8,5f3679c1809ba90012487373,False
5f2eb49615633f0012d6dbc7,5f3679c1809ba90012487373,False
5f30fb1815633f0012d6dcaa,5f3679c1809ba90012487373,False
5f2fddac15633f0012d6dbe8,5f3679c1809ba90012487373,False
5f3ba0d0809ba90012487452,5f3679c1809ba90012487373,False
5f3ba0ae809ba9001248744e,5f3679c1809ba90012487373,True
5f46c4020b4ceb0012577514,5f3679c1809ba90012487373,False
5f3b9ee1809ba90012487449,5f3679c1809ba90012487373,False
5f46cb7c0b4ceb0012577524,5f3679c1809ba90012487373,False
5f46c88b0b4ceb001257751e,5f3679c1809ba90012487373,False
5f3b9d1b809ba9001248743e,5f3679c1809ba90012487373,False
5f3b7a10809ba9001248740c,5f3679c1809ba90012487373,False
5f3b78a4809ba900124873fa,5f3679c1809ba90012487373,False
5f3b770d809ba900124873ee,5f3679c1809ba90012487373,False
5f46cb7c0b4ceb0012577524,5f3679c1809ba90012487373,False
5f8eb46de4d7f00012ea81b7,5f3679c1809ba90012487373,False
5f8eb46de4d7f00012ea81b7,5f3679c1809ba90012487373,False
5f8eb46de4d7f00012ea81b7,5f3679c1809ba90012487373,False
5f8eb46de4d7f00012ea81b7,5f3679c1809ba90012487373,False
5f906c871886a00012ee2cb4,5f3679c1809ba90012487373,False
5f906c871886a00012ee2cb4,5f3679c1809ba90012487373,False
5f906c871886a00012ee2cb4,5f3679c1809ba90012487373,False
5f906c871886a00012ee2cb4,5f3679c1809ba90012487373,False
5f8eb46de4d7f00012ea81b7,5f3679c1809ba90012487373,False
5f46cb7c0b4ceb0012577524,5f3679c1809ba90012487373,False
5f46c88b0b4ceb001257751e,5f3679c1809ba90012487373,False
5f46c4020b4ceb0012577514,5f3679c1809ba90012487373,False
5f3ba0d0809ba90012487452,5f3679c1809ba90012487373,False
5f3b9ee1809ba90012487449,5f3679c1809ba90012487373,False
5f3b9d1b809ba9001248743e,5f3679c1809ba90012487373,False
5f3b7a10809ba9001248740c,5f3679c1809ba90012487373,False
5f3b78a4809ba900124873fa,5f3679c1809ba90012487373,False
5f3b770d809ba900124873ee,5f3679c1809ba90012487373,True
5f906c871886a00012ee2cb4,5f3679c1809ba90012487373,False
5f8eb46de4d7f00012ea81b7,5f3679c1809ba90012487373,False
5f8eb46de4d7f00012ea81b7,5f3679c1809ba90012487373,False
5f9a9bea655c010012e6121f,5f3679c1809ba90012487373,False
5f9a9750655c010012e6120b,5f3679c1809ba90012487373,False
5f9a95e3655c010012e61207,5f3679c1809ba90012487373,False
5f9816680eb86d00122e75cd,5f3679c1809ba90012487373,False
5f914b8a759f730012afba96,5f3679c1809ba90012487373,False
5f914a19759f730012afba91,5f3679c1809ba90012487373,False
5f9a9bea655c010012e6121f,5f3679c1809ba90012487373,False
5f9a9750655c010012e6120b,5f3679c1809ba90012487373,False
5f9a95e3655c010012e61207,5f3679c1809ba90012487373,False
5f9816680eb86d00122e75cd,5f3679c1809ba90012487373,False
5f9a9bea655c010012e6121f,5f3679c1809ba90012487373,False
5f9a9bea655c010012e6121f,5f3679c1809ba90012487373,False
5f9a9bea655c010012e6121f,5f3679c1809ba90012487373,False
5f30fb1815633f0012d6dcaa,5f3a7d4c809ba900124873da,False
5fc0d57b3522b1001275002a,5f758894429e990012fa6d52,False
5fc041163522b10012750023,5f758894429e990012fa6d52,False
5fc040c93522b1001275001d,5f758894429e990012fa6d52,False
5fb784153522b1001274ff87,5f758894429e990012fa6d52,False
5f46cb7c0b4ceb0012577524,5f880486429e990012fa6e58,True
5f46c4020b4ceb0012577514,5f880486429e990012fa6e58,False
5f3ba0d0809ba90012487452,5f880486429e990012fa6e58,False
5f3ba0ae809ba9001248744e,5f880486429e990012fa6e58,True
5f3b9d1b809ba9001248743e,5f880486429e990012fa6e58,True
5f3b78a4809ba900124873fa,5f880486429e990012fa6e58,False
5f46cb7c0b4ceb0012577524,5f8dd6929e702800124f76bb,False
5f46c88b0b4ceb001257751e,5f8dd6929e702800124f76bb,False
5f46c4020b4ceb0012577514,5f8dd6929e702800124f76bb,True
5f3ba0ae809ba9001248744e,5f8dd6929e702800124f76bb,False
5f3b9ee1809ba90012487449,5f8dd6929e702800124f76bb,True
5f3b7a10809ba9001248740c,5f8dd6929e702800124f76bb,True
5f3ba0d0809ba90012487452,5f8dd6929e702800124f76bb,True
5f2fdf6c15633f0012d6dbed,5f8dd6929e702800124f76bb,False
5f2fddac15633f0012d6dbe8,5f8dd6929e702800124f76bb,False
5f3b770d809ba900124873ee,5f8dd6929e702800124f76bb,True
5f46cb7c0b4ceb0012577524,5f8ea177e4d7f00012ea818c,False
5f46c88b0b4ceb001257751e,5f8ea177e4d7f00012ea818c,False
5f46c4020b4ceb0012577514,5f8ea177e4d7f00012ea818c,False
5f3ba0d0809ba90012487452,5f8ea177e4d7f00012ea818c,False
5f914b8a759f730012afba96,5f9420db759f730012afbac1,False
5f914a19759f730012afba91,5f9420db759f730012afbac1,False
5f8eb46de4d7f00012ea81b7,5f9420db759f730012afbac1,False
5f46cb7c0b4ceb0012577524,5f9420db759f730012afbac1,False
5f46c88b0b4ceb001257751e,5f9420db759f730012afbac1,False
5f46c4020b4ceb0012577514,5f9420db759f730012afbac1,False
5f3ba0d0809ba90012487452,5f9420db759f730012afbac1,False
5f3ba0ae809ba9001248744e,5f9420db759f730012afbac1,False
5f3b9ee1809ba90012487449,5f9420db759f730012afbac1,False
5f3b9d1b809ba9001248743e,5f9420db759f730012afbac1,False
5f3b7a10809ba9001248740c,5f9420db759f730012afbac1,False
5f3b78a4809ba900124873fa,5f9420db759f730012afbac1,False
5f3b770d809ba900124873ee,5f9420db759f730012afbac1,False
5f2fdf6c15633f0012d6dbed,5f9420db759f730012afbac1,False
5f2fddac15633f0012d6dbe8,5f9420db759f730012afbac1,False
5f2eb49615633f0012d6dbc7,5f9420db759f730012afbac1,False
5f914b8a759f730012afba96,5f9420db759f730012afbac1,False
5f914a19759f730012afba91,5f9420db759f730012afbac1,False
5f8eb46de4d7f00012ea81b7,5f9420db759f730012afbac1,False
5f46cb7c0b4ceb0012577524,5f9420db759f730012afbac1,False
5f914b8a759f730012afba96,5f97fd34759f730012afbba3,False
5f914a19759f730012afba91,5f97fd34759f730012afbba3,False
5f8eb46de4d7f00012ea81b7,5f97fd34759f730012afbba3,False
5f46cb7c0b4ceb0012577524,5f97fd34759f730012afbba3,False
5f46c88b0b4ceb001257751e,5f97fd34759f730012afbba3,False
5f46c4020b4ceb0012577514,5f97fd34759f730012afbba3,False
5f3ba0d0809ba90012487452,5f97fd34759f730012afbba3,False
5f3ba0ae809ba9001248744e,5f97fd34759f730012afbba3,False
5f3b9ee1809ba90012487449,5f97fd34759f730012afbba3,False
5f3b9d1b809ba9001248743e,5f97fd34759f730012afbba3,False
5f3b7a10809ba9001248740c,5f97fd34759f730012afbba3,False
5f3b770d809ba900124873ee,5f97fd34759f730012afbba3,False
5f3b78a4809ba900124873fa,5f97fd34759f730012afbba3,False
5f2fdf6c15633f0012d6dbed,5f97fd34759f730012afbba3,False
5f2fddac15633f0012d6dbe8,5f97fd34759f730012afbba3,False
5f2eb49615633f0012d6dbc7,5f97fd34759f730012afbba3,False
5f914b8a759f730012afba96,5f97fd34759f730012afbba3,False
5f914a19759f730012afba91,5f97fd34759f730012afbba3,False
5f8eb46de4d7f00012ea81b7,5f97fd34759f730012afbba3,False
5f46cb7c0b4ceb0012577524,5f97fd34759f730012afbba3,False
5f914b8a759f730012afba96,5f97fda8759f730012afbba9,False
5f914a19759f730012afba91,5f97fda8759f730012afbba9,False
5f8eb46de4d7f00012ea81b7,5f97fda8759f730012afbba9,False
5f46cb7c0b4ceb0012577524,5f97fda8759f730012afbba9,True
5f46c4020b4ceb0012577514,5f97fda8759f730012afbba9,True
5f3ba0ae809ba9001248744e,5f97fda8759f730012afbba9,False
5f3b9ee1809ba90012487449,5f97fda8759f730012afbba9,False
5f3b9d1b809ba9001248743e,5f97fda8759f730012afbba9,True
5f3b78a4809ba900124873fa,5f97fda8759f730012afbba9,True
5f2fdf6c15633f0012d6dbed,5f97fda8759f730012afbba9,True
5f2eb49615633f0012d6dbc7,5f97fda8759f730012afbba9,True
5f914a19759f730012afba91,5f97fda8759f730012afbba9,True
5f3ba0d0809ba90012487452,5f97fda8759f730012afbba9,True
5f3b7a10809ba9001248740c,5f97fda8759f730012afbba9,True
5f46c88b0b4ceb001257751e,5f97fda8759f730012afbba9,True
5f2fddac15633f0012d6dbe8,5f97fda8759f730012afbba9,False
5f914b8a759f730012afba96,5f97fda8759f730012afbba9,True
5f3ba0ae809ba9001248744e,5f97fda8759f730012afbba9,False
5f3b9ee1809ba90012487449,5f97fda8759f730012afbba9,True
5f3b770d809ba900124873ee,5f97fda8759f730012afbba9,True
5f3ba0ae809ba9001248744e,5f97fda8759f730012afbba9,False
5f2fddac15633f0012d6dbe8,5f97fda8759f730012afbba9,False
5f2fddac15633f0012d6dbe8,5f97fda8759f730012afbba9,True
5f914b8a759f730012afba96,5f98005d759f730012afbbf0,False
5f914a19759f730012afba91,5f98005d759f730012afbbf0,False
5f8eb46de4d7f00012ea81b7,5f98005d759f730012afbbf0,False
5f46cb7c0b4ceb0012577524,5f98005d759f730012afbbf0,False
5f46c88b0b4ceb001257751e,5f98005d759f730012afbbf0,False
5f46c4020b4ceb0012577514,5f98005d759f730012afbbf0,False
5f9816680eb86d00122e75cd,5f9800d5759f730012afbc06,False
5f914b8a759f730012afba96,5f9800d5759f730012afbc06,False
5f914a19759f730012afba91,5f9800d5759f730012afbc06,False
5f8eb46de4d7f00012ea81b7,5f9800d5759f730012afbc06,False
5f46cb7c0b4ceb0012577524,5f9800d5759f730012afbc06,False
5f46c88b0b4ceb001257751e,5f9800d5759f730012afbc06,False
5f46c4020b4ceb0012577514,5f9800d5759f730012afbc06,False
5f914b8a759f730012afba96,5f9813c40eb86d00122e7572,False
5f9816680eb86d00122e75cd,5f9813c40eb86d00122e7572,False
5f914a19759f730012afba91,5f9813c40eb86d00122e7572,False
5f8eb46de4d7f00012ea81b7,5f9813c40eb86d00122e7572,False
5f46cb7c0b4ceb0012577524,5f9813c40eb86d00122e7572,False
5f46c88b0b4ceb001257751e,5f9813c40eb86d00122e7572,False
5f46c4020b4ceb0012577514,5f9813c40eb86d00122e7572,False
5f3ba0d0809ba90012487452,5f9813c40eb86d00122e7572,False
5f3ba0ae809ba9001248744e,5f9813c40eb86d00122e7572,False
5f3b9d1b809ba9001248743e,5f9813c40eb86d00122e7572,False
5f3b7a10809ba9001248740c,5f9813c40eb86d00122e7572,False
5f3b78a4809ba900124873fa,5f9813c40eb86d00122e7572,False
5f3b770d809ba900124873ee,5f9813c40eb86d00122e7572,False
5f2fddac15633f0012d6dbe8,5f9813c40eb86d00122e7572,False
5f8eb46de4d7f00012ea81b7,5f9813c40eb86d00122e7572,False
5f46cb7c0b4ceb0012577524,5f9813c40eb86d00122e7572,False
5f46c88b0b4ceb001257751e,5f9813c40eb86d00122e7572,False
5f914b8a759f730012afba96,5f9814530eb86d00122e757e,False
5f914a19759f730012afba91,5f9814530eb86d00122e757e,False
5f8eb46de4d7f00012ea81b7,5f9814530eb86d00122e757e,False
5f46cb7c0b4ceb0012577524,5f9814530eb86d00122e757e,False
5f46c88b0b4ceb001257751e,5f9814530eb86d00122e757e,False
5f46c4020b4ceb0012577514,5f9814530eb86d00122e757e,False
5f3ba0d0809ba90012487452,5f9814530eb86d00122e757e,True
5f3b9d1b809ba9001248743e,5f9814530eb86d00122e757e,True
5f3b78a4809ba900124873fa,5f9814530eb86d00122e757e,True
5f2fdf6c15633f0012d6dbed,5f9814530eb86d00122e757e,True
5f2eb49615633f0012d6dbc7,5f9814530eb86d00122e757e,True
5f9816680eb86d00122e75cd,5f9814530eb86d00122e757e,True
5f3ba0ae809ba9001248744e,5f9814530eb86d00122e757e,True
5f9816680eb86d00122e75cd,5f9816e20eb86d00122e75d8,False
5f914b8a759f730012afba96,5f9816e20eb86d00122e75d8,False
5f914a19759f730012afba91,5f9816e20eb86d00122e75d8,False
